,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
149,Florida Georgia Line,Simple,4L9Ds4mpD3SuYoWwFUlv16,75,0.0791,0.362,185200,0.882,0.0,3,0.15,-3.717,1,0.0973,199.811,4,0.864
150,Maluma,11 PM,7KbF6AdprOXEEHlsq11Z6d,88,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
151,NF,The Search,2OKo7g3KfmCt3kyLvUAL0g,77,0.596,0.789,248040,0.786,0.0,2,0.0997,-4.788,1,0.297,119.957,4,0.39
152,Tee Grizzley,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),2HsSzwrvvgiYSCdsYLiJWB,74,0.237,0.779,332195,0.705,0.0,8,0.0899,-6.383,0,0.051,122.996,4,0.451
153,Juice WRLD,Fast,6MjNilJCVKJq0LfFvo5jWJ,76,0.426,0.623,208518,0.608,0.0,1,0.105,-5.937,0,0.0434,84.98,4,0.263
154,MEDUZA,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,91,0.0404,0.677,152913,0.744,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,0.631
155,Mabel,Don't Call Me Up,5WHTFyqSii0lmT9R21abT8,87,0.296,0.674,178480,0.881,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,0.234
156,Shawn Mendes,There's Nothing Holdin' Me Back,0j2GTJgeuQEbWoTKd8addo,0,0.38,0.866,199440,0.813,0.0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969
157,Shawn Mendes,Treat You Better,1XHHI2IDAw7yMadJoVz7pi,0,0.106,0.444,187973,0.819,0.0,10,0.107,-4.078,0,0.341,82.695,4,0.747
158,Shawn Mendes,Stitches,5Lg3lG9XRJAjzOJUxm8rlc,0,0.0153,0.593,206880,0.754,0.0,1,0.0486,-6.681,1,0.108,73.184,4,0.758
159,Shawn Mendes,Roses,5s0zkrsddEGo65BmoF6mKR,0,0.4,0.611,232200,0.489,0.0,0,0.117,-6.771,1,0.0343,78.145,4,0.267
160,Shawn Mendes,Mercy,6y5sgJel4H8hsiauy2vFeQ,0,0.125,0.555,208733,0.662,0.0,11,0.111,-4.952,0,0.0827,148.128,4,0.356
161,Juice WRLD,Hear Me Calling,13ZyrkCDmRz5xY3seuAWYk,75,0.308,0.699,189977,0.687,3.63e-05,7,0.121,-3.997,0,0.106,88.932,4,0.499
162,Tiësto,Ritual,3M9Apu4OZfylLTFKvgEtKa,85,0.157,0.647,198996,0.726,0.0,3,0.0844,-4.389,0,0.0552,114.996,4,0.767
163,Jhay Cortez,No Me Conoce - Remix,7rknFhrVDyxzTJkPSf7LoW,86,0.144,0.794,307547,0.79,0.0,10,0.0893,-3.855,0,0.0599,91.984,4,0.577
164,Old Dominion,One Man Band,3ksmU0DaEUMEVzx5V6cc3z,73,0.667,0.705,186520,0.363,0.0,6,0.112,-8.327,1,0.0355,75.98,4,0.482
165,Tory Lanez,Freaky,0NJp8GyCOWnQh71xKSPfuV,76,0.00202,0.966,173926,0.563,0.0,8,0.105,-5.764,1,0.0618,104.991,4,0.363
166,Beyoncé,BROWN SKIN GIRL,0B3FovCVaGKS5w1FTidEUP,74,0.049,0.603,248472,0.602,0.0,6,0.279,-7.083,1,0.23,119.703,5,0.595
167,Juice WRLD,Empty,41MCdlvXOl62B7Kv86Bb1v,74,0.0758,0.745,248431,0.561,0.0,0,0.133,-4.869,1,0.0807,77.557,4,0.449
168,Marshmello,Project Dreams,6GSkLS2y4ZnnZsuRAj975K,76,0.409,0.78,167898,0.828,0.0,8,0.104,-2.235,1,0.237,160.113,4,0.786
169,Billie Eilish,8,6X29iaaazwho3ab7GNue5r,78,0.698,0.735,173202,0.235,0.00604,3,0.107,-13.239,1,0.315,62.446,4,0.462
170,Quality Control,Baby,2nKYHpmwjLaEOXS3o7QMiz,74,0.0957,0.97,142417,0.463,0.0,10,0.151,-7.259,1,0.366,108.003,4,0.46
171,Ozuna,Baila Baila Baila - Remix,7mWFF4gPADjTQjC97CgFVt,83,0.0598,0.785,235284,0.572,0.0,2,0.218,-7.504,1,0.123,100.016,4,0.49
172,Luke Combs,Beer Never Broke My Heart,7nfmK6oHPDlAd68A11d7AN,73,0.0138,0.54,186800,0.863,0.0,1,0.0871,-4.483,1,0.0481,77.0,4,0.64
173,ROSALÍA,Con Altura,2qG5sZ7Si6sdK74qLxedYM,88,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
174,Luke Combs,Even Though I'm Leaving,3sVLgsSTHRu483w6QciloO,73,0.235,0.547,225253,0.743,0.0,2,0.231,-6.064,1,0.0323,77.9,4,0.647
175,Anuel AA,Secreto,5W83ErFkO3aKAIS1WMi6u0,84,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
176,ILLENIUM,Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,74,0.0128,0.643,216668,0.594,0.0,2,0.118,-5.453,1,0.0318,144.033,4,0.442
177,Maren Morris,GIRL,3y5B5ebFMzEEFqCPOesAXR,72,0.0677,0.44,250653,0.793,0.0,6,0.0788,-3.95,1,0.0502,143.599,4,0.447
178,Daddy Yankee,Shaky Shaky,1OISIDKZSkix7F6QAydMy4,0,0.076,0.899,234320,0.626,0.0,6,0.0631,-4.228,0,0.292,88.007,4,0.873
179,Daddy Yankee,Sígueme Y Te Sigo,3tuBhgShqLLh0FBB4ezrJ7,0,0.069,0.736,209787,0.878,6.39e-05,1,0.756,-3.604,0,0.0428,100.025,4,0.663
180,Dalex,Pa Mí - Remix,7g8YaUQABMal0zWe7a2ijz,87,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
181,BLACKPINK,Kill This Love,18PergoIrGmRyeYxnaXJN2,79,0.32,0.738,189052,0.861,0.00175,2,0.325,-4.141,1,0.237,131.974,4,0.58
182,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,76,0.451,0.747,182000,0.458,0.0,6,0.252,-6.891,1,0.303,75.029,4,0.47
183,Why Don't We,I Don't Belong In This Club,45ZGEdLxCZvdMX9jWlsAAx,79,0.0202,0.797,222621,0.543,0.0,11,0.0726,-5.744,1,0.0439,115.036,4,0.164
184,Post Malone,Wow. - Remix,0fcq51a3gOI6gPvzc0YLsk,77,0.148,0.797,170053,0.64,0.0,11,0.209,-6.272,0,0.194,100.002,4,0.486
185,Ozuna,Amor Genuino,6pK5edDoyrn4mWwRSVc2a5,81,0.653,0.442,179937,0.445,0.0,10,0.118,-4.071,0,0.0381,85.744,4,0.423
186,PnB Rock,I Like Girls (feat. Lil Skies),7cWh3ScxjhvasLI0CBRoZk,73,0.324,0.702,151054,0.775,0.0,1,0.114,-3.462,1,0.248,178.199,4,0.784
187,Jessie Reyez,Imported (with 6LACK),5zXmmhtXrhDbYnScaYpqZg,74,0.199,0.726,225040,0.636,0.0,7,0.111,-3.615,1,0.0496,111.097,4,0.362
188,Jhene Aiko,Triggered (freestyle),3PAptX72PPmjj1Igms0zjo,73,0.81,0.471,211227,0.411,0.0,0,0.135,-9.5,1,0.295,89.484,1,0.363
189,Polo G,Pop Out Again (feat. Lil Baby & Gunna),2VIMXmWUIqhMqg6h5FOFPG,73,0.118,0.862,223787,0.689,0.0,1,0.0729,-5.68,1,0.323,83.964,4,0.364
190,Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,2gtFMLjQpCTGekMi4oXZxN,73,0.0706,0.8,123413,0.826,4.76e-06,1,0.181,-3.198,1,0.107,148.021,4,0.241
191,"Tyler, The Creator",RUNNING OUT OF TIME,5QvBXUm5MglLJ3iBfTX2Wo,74,0.296,0.36,177227,0.391,0.000406,6,0.129,-10.6,1,0.0528,84.281,4,0.162
192,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",3y3brCCecHC3Db18aIOnny,84,0.381,0.591,215316,0.705,0.000116,9,0.131,-6.519,0,0.079,121.799,4,0.27
193,Machine Gun Kelly,Candy (feat. Trippie Redd),37AGgp9VP8TVJBfEat74Bj,75,0.00829,0.744,156719,0.638,0.0,5,0.182,-4.86,0,0.049,98.019,4,0.48
194,Calboy,Envy Me,7rvyVWja33WG9R97oeJAjx,73,0.234,0.74,120133,0.488,0.0,1,0.241,-7.664,0,0.27,149.042,4,0.584
195,Drake,Omertà,3kCwyvhvVTyehIzYN2I0nF,75,0.0337,0.646,219507,0.899,0.0,6,0.232,-2.232,1,0.298,164.119,4,0.685
196,NLE Choppa,CAPO,1KjQPDJQCUuqDj3AmfSBCa,72,0.119,0.617,192200,0.953,0.0,2,0.331,-4.162,1,0.0693,154.964,4,0.594
197,Tory Lanez,Broke Leg (with Quavo & Tyga),5WJdUrZ4ND1TCZ2AsjYK3P,75,0.226,0.851,165605,0.85,0.0,1,0.145,-3.4,1,0.0904,99.975,4,0.642
198,Justin Bieber,Sorry,0eXiR72Qx40yT1bADRlWlC,0,0.0797,0.654,200787,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,4,0.41
199,Justin Bieber,What Do You Mean?,2nJoBfpKZdXKtK5E4LXQUE,0,0.59,0.845,205680,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,0.793
200,Justin Bieber,Baby,4bNJS23LVy4QakDr2QnnZM,0,0.0401,0.728,214240,0.86,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535
201,Justin Bieber,Love Yourself,4iZXaKeE0QSjvr6Izmdcm1,0,0.835,0.609,233720,0.378,0.0,4,0.28,-9.828,1,0.438,100.418,4,0.515
202,Ariana Grande,needy,1TEL6MlSSVLSdhOSddidlJ,75,0.78,0.647,171573,0.309,7.41e-06,7,0.202,-7.948,0,0.0366,87.045,4,0.195
203,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",4Y0TtDriFlN3XZoQx6PYsu,77,0.0875,0.641,196188,0.537,9.05e-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681
204,PnB Rock,MIDDLE CHILD,4AEzAEnbm9uRgbmTdeI63K,73,0.137,0.75,151574,0.567,0.0,0,0.109,-6.4,1,0.48,151.895,4,0.398
205,Chris Young,Raised on Country,6voi5xnLs9JKmWG2oLmgDU,71,0.395,0.572,175595,0.794,0.0,2,0.23,-3.224,1,0.0455,148.095,4,0.79
206,Maluma,HP,1LIqNVhaIgxXUt2eVoIQJ3,85,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
207,Bazzi,I.F.L.Y.,4R9ATNRRl1uth17i5qDCc0,74,0.379,0.812,165714,0.519,0.0,2,0.13,-4.823,1,0.0385,104.954,4,0.554
208,"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,73,0.0967,0.621,195320,0.73,0.000131,5,0.673,-5.414,0,0.107,139.566,4,0.464
209,Ty Dolla $ign,Purple Emoji (feat. J. Cole),3OJ4LEE50iFELaHiZ09zif,74,0.151,0.707,163755,0.543,0.0,8,0.384,-4.61,1,0.279,144.18,4,0.824
210,Sueco the Child,Fast,6lq0OqAXfxnwtFGqdARtRU,74,0.164,0.877,144000,0.503,0.0132,7,0.102,-10.269,0,0.22,100.069,4,0.529
211,Ellie Goulding,Sixteen,4PkIDTPGedm0enzdvilLNd,82,0.268,0.669,201072,0.801,0.0,8,0.0594,-5.445,1,0.136,109.919,4,0.541
212,Lil Mosey,G Walk (with Chris Brown),4E08gEca6avoGx5SS4MM6T,74,0.275,0.744,141333,0.709,0.0,0,0.126,-5.359,1,0.101,89.969,4,0.72
213,Blueface,Bleed It,67fNrBUMc7iWMofdCaoJV9,72,0.221,0.845,145520,0.76,0.0,1,0.107,-6.007,0,0.357,101.865,4,0.558
214,ScHoolboy Q,Numb Numb Juice,6tByydPskASjm9jTPkNQq0,73,0.00172,0.885,107147,0.492,7.79e-05,1,0.081,-6.015,1,0.367,156.958,4,0.203
215,Anuel AA,China,2ksOAxtIxY8yElEWw8RhgK,81,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
216,"Tyler, The Creator",A BOY IS A GUN*,1nXZnTALNXiPlvXotqHm66,73,0.575,0.417,210253,0.689,0.0,2,0.496,-8.302,0,0.178,79.568,4,0.505
217,Ariana Grande,imagine,39LmTF9RgyakzSYX8txrow,76,0.378,0.729,212267,0.475,0.0,8,0.12,-4.985,1,0.0364,62.52,3,0.371
218,French Montana,Slide (feat. Blueface & Lil Tjay),40Zb4FZ6nS1Hj8RVfaLkCV,74,0.093,0.532,186344,0.704,0.0,5,0.184,-3.895,0,0.26,96.004,4,0.591
219,Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2v5JTeM6hSmi5wWy7jiwrI,75,0.15,0.741,233613,0.845,0.0,5,0.174,-3.568,0,0.0381,129.939,4,0.926
220,Polo G,Finer Things,7oBW80497A8axagr4aC9U6,71,0.0683,0.506,182387,0.45,0.000225,2,0.103,-12.565,1,0.364,177.978,4,0.131
221,Juice WRLD,Make Believe,6eiztdXRkooWsBt2xToMWI,72,0.125,0.465,142026,0.84,0.0,0,0.138,-4.35,1,0.0722,83.981,4,0.672
222,Lil Dicky,Earth,2S1LebN6AXXQqJolBxlWgO,78,0.639,0.694,281500,0.664,0.0,2,0.0929,-4.649,1,0.05,95.941,4,0.676
223,Billie Eilish,goodbye,3LgWsmilsrWXiPYQFRD0T7,76,0.837,0.153,119410,0.138,0.55,6,0.254,-21.877,0,0.0503,74.318,3,0.0503
224,Marshmello,Rescue Me,35rozLoS6QLE8HX8qswM3k,75,0.00803,0.433,237203,0.905,0.0,11,0.337,-2.171,1,0.101,148.149,4,0.375
225,Jonas Blue,What I Like About You (feat. Theresa Rex),4NSW0Km5ZG60L8FthUebPJ,82,0.289,0.46,220396,0.8,6.16e-06,1,0.121,-3.584,1,0.05,102.46,4,0.553
226,Lil Wayne,G-Code,60Xy75pafvi1eRuvxizkXM,40,0.00101,0.619,278108,0.469,0.0,1,0.122,-10.265,1,0.144,148.064,4,0.0892
227,Yo Gotti,Put a Date On It (feat. Lil Baby),6PRh0ilIMEP1xlUHqalnkD,71,0.0123,0.835,195257,0.659,0.0,4,0.372,-5.696,1,0.31,129.93,4,0.579
228,YG,"Go Loko (feat. Tyga, Jon Z)",1kK6DwzyXJSp58u5HYWwuD,75,0.325,0.88,299227,0.67,4.17e-06,2,0.0662,-5.177,1,0.0468,101.008,4,0.131
229,Offset,Legacy (feat. Travis Scott & 21 Savage),7pMRoGLEJuFM2wl5pt0R99,73,0.178,0.844,244941,0.513,0.0,1,0.0845,-8.769,1,0.335,128.085,4,0.344
230,Jonas Brothers,Cool,3QmolSZqjjLksTUvZJ6pPS,75,0.0105,0.681,167120,0.603,0.0,0,0.159,-5.533,1,0.0458,79.007,4,0.643
231,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",1WSGTYKLEpKfNQYYW5Oymt,81,0.404,0.541,158027,0.468,3.65e-06,10,0.358,-4.039,0,0.362,95.266,4,0.69
232,BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,4c1WgUnHXq2LEncGHKgj1I,79,0.0967,0.735,187458,0.74,0.0,0,0.101,-3.837,0,0.0519,141.948,4,0.541
233,Taylor Swift,The Archer,3Y7MHz19qCg1Pkxridtu1k,63,0.126,0.271,211280,0.582,0.00262,0,0.0654,-9.412,1,0.0483,124.499,4,0.176
234,J Balvin,MOJAITA,71pEiUWwfDFiRO6RmFpnBf,79,0.0171,0.45,187333,0.842,0.0,0,0.377,-3.602,1,0.102,172.069,4,0.885
235,YG,Stop Snitchin,5IjRKZlpKVBBRn0COL7pik,73,0.00531,0.842,149880,0.743,3.69e-06,7,0.151,-4.43,1,0.329,180.917,4,0.622
236,Charli XCX,Blame It On Your Love (feat. Lizzo),1MfuskV4ODUp14C2dnyPgW,76,0.0249,0.716,191114,0.757,0.0,5,0.286,-2.666,1,0.0487,100.007,4,0.558
237,NLE Choppa,Shotta Flow 2,6oV5zsbz9V2nZ79PYam9yC,70,0.00388,0.746,132987,0.527,0.0,1,0.296,-6.93,1,0.259,131.792,4,0.392
238,NLE Choppa,Free Youngboy,3cuykPS9TJOWufYPvTUOTN,71,0.0133,0.698,164833,0.791,0.0,10,0.361,-6.581,0,0.255,87.497,4,0.838
239,Daddy Yankee,Con Calma - Remix,4au7FRcgZzChASRYu279xH,79,0.166,0.736,181280,0.868,1.48e-06,8,0.0419,-3.01,0,0.0454,94.026,4,0.613
240,88-Keys,That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,73,0.24,0.525,202391,0.774,1.07e-06,9,0.495,-4.532,1,0.241,154.192,4,0.526
241,Kelsea Ballerini,Better Luck Next Time,7vejWqYK7NFsxbxQsAjTrC,72,0.226,0.373,172371,0.477,0.0,8,0.0879,-6.391,1,0.0819,198.522,4,0.531
242,Sean Paul,Contra La Pared,37eGbhE1xVFSvcKkqGb6i1,85,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
243,Dustin Lynch,Ridin' Roads,5OBtr92M0xsvOGqpnz3LzW,71,0.0986,0.547,205427,0.817,0.0,9,0.136,-4.255,1,0.0448,142.118,4,0.592
244,Sebastian Yatra,Runaway,7BuSE9uTIw931wtZYzvZcQ,85,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
245,Lana Del Rey,Doin' Time,0cLS7FslBJgsuWwJNRnPWB,76,0.336,0.621,201997,0.692,0.000458,7,0.0877,-5.837,0,0.0435,144.968,4,0.446
246,Hozier,Almost (Sweet Music),5Apvsk0suoivI1H8CmBglv,70,0.0215,0.523,217480,0.687,2.86e-06,7,0.203,-5.601,1,0.105,90.036,4,0.711
247,Jonas Brothers,I Believe,1vYh9x8UmFTLbXiizk9Qc5,74,0.0857,0.749,217533,0.774,1.14e-05,9,0.11,-6.221,1,0.12,99.019,4,0.35
248,Daniel Caesar,LOVE AGAIN,2fhePAlCSsJplwkjqMYpVm,73,0.41,0.553,214278,0.441,2.57e-06,5,0.107,-6.411,1,0.0918,76.988,4,0.525
249,AJR,100 Bad Days,17FK4etx1u2NK60cptINMS,69,0.0465,0.626,212783,0.639,0.0,10,0.161,-5.62,1,0.085,144.009,4,0.638
250,Ozuna,Te Soñé De Nuevo,5s8LepdwU0THzpd0M7nLsa,83,0.0533,0.772,199813,0.683,0.0,7,0.0936,-2.867,0,0.107,168.04,4,0.773
251,Rich The Kid,Go Up (feat. Roddy Ricch),0cMPXkjXXkMqokO9LIFPFn,69,0.0159,0.835,169397,0.563,0.0,1,0.322,-5.651,1,0.193,148.052,4,0.272
252,Beyoncé,BIGGER,4R2KJOgEUP2qO3re9BwIhs,67,0.645,0.484,226479,0.363,0.0,5,0.125,-8.094,0,0.0368,127.822,4,0.201
253,Kygo,Not Ok,6aoGtdWXBkYQ2O2wnyIz2x,79,0.0292,0.618,210944,0.66,2.07e-06,11,0.325,-8.14,0,0.0372,105.0,4,0.408
254,Ozuna,Baila Baila Baila,7uH27oIt4a6cIFCA8ZPcyG,83,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
255,Roddy Ricch,Out Tha Mud,7jI9cnrZof9mRNpIsA7QQN,71,0.0121,0.83,212052,0.376,8.07e-06,4,0.218,-8.073,0,0.19,129.981,4,0.165
256,Ryan Hurd,To a T,64wjSAPLRnrjNByQCxnX3u,70,0.17,0.687,178813,0.641,0.0,11,0.111,-5.814,1,0.03,120.04,4,0.663
257,J Balvin,YO LE LLEGO,0uIfrUwwg0Z7KTitul7E3T,77,0.0104,0.785,249600,0.792,0.0,9,0.104,-4.695,0,0.0641,155.036,4,0.528
258,"Tyler, The Creator","GONE, GONE / THANK YOU",1hz7SRTGUNAtIQ46qiNv2p,72,0.216,0.518,375387,0.492,0.0012,10,0.146,-8.436,0,0.193,78.848,4,0.471
259,Future,Undefeated (feat. Lil Keed),6FZjiSBSQoj1geAgXjvqez,37,0.00135,0.855,156467,0.561,0.0,2,0.187,-5.105,1,0.277,157.016,4,0.408
260,Tierra Whack,MY POWER,7ia5l12mCvbQTeAnG1oYpg,64,0.0159,0.773,259742,0.86,0.0,7,0.236,-4.966,1,0.13,126.967,4,0.715
261,NAV,Price On My Head (feat. The Weeknd),4hqOmrCCJKyiuwDexd8c2t,73,0.384,0.768,217776,0.574,1.65e-05,6,0.336,-6.104,0,0.136,74.949,4,0.278
262,Ariana Grande,in my head,4T652DlATVHe0jdLKaN3Bw,74,0.173,0.662,222947,0.6,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,0.331
263,Ava Max,So Am I,0uUNN1nSoUx1A4fkDCWDQ7,85,0.0737,0.682,183027,0.656,0.0,6,0.353,-4.67,1,0.0435,130.089,4,0.607
264,Mustard,Ballin' (feat. Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,71,0.392,0.809,180435,0.545,0.0,7,0.151,-6.678,1,0.0735,97.008,4,0.244
265,Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,71,0.128,0.71,195587,0.49,0.0,1,0.0942,-9.832,1,0.246,74.351,4,0.621
266,Lil Tjay,Ruthless (feat. Jay Critch),6pbFJUa1z4wsd20WmTjHGn,71,0.0505,0.734,244573,0.605,0.0,9,0.253,-9.769,1,0.0589,129.903,4,0.371
267,Beyoncé,ALREADY,6tgEc2O1uFHcZDKPoo6PC8,66,0.0846,0.647,222529,0.732,0.0,2,0.597,-5.846,1,0.0891,67.295,3,0.548
268,P!nk,Walk Me Home,7DHApOHsIFo7EyfieArYGE,79,0.0519,0.652,177391,0.453,0.0,1,0.179,-6.119,1,0.0445,88.038,3,0.432
269,Luke Combs,Refrigerator Door,1b0YOwtdW5ibaAhHEsbdjB,70,0.0111,0.526,204240,0.868,6.22e-06,1,0.12,-4.396,1,0.0491,75.007,4,0.626
270,Dreamville,LamboTruck (with Cozz feat. REASON & Childish Major),1OS9fNE87zO4Z696lBXriv,71,0.0485,0.678,229387,0.695,0.0,10,0.254,-5.323,0,0.286,135.044,4,0.242
271,Beyoncé,NILE,0lboDHM9hSR5j5CFlWDR9k,64,0.738,0.484,107205,0.457,0.0,8,0.536,-9.458,0,0.204,83.493,4,0.342
272,Luh Kel,BRB,6XzfYkDC92LEazCUO63Znh,71,0.155,0.83,158086,0.602,0.0,7,0.122,-5.964,0,0.0681,110.005,4,0.714
273,Beyoncé,FIND YOUR WAY BACK,65kk9CAAqFI3LWBEhUwVqd,65,0.2,0.672,162354,0.696,0.0275,4,0.0736,-6.693,0,0.177,118.742,4,0.642
274,"Tyler, The Creator",IGOR'S THEME,51RN0kzWd7xeR4th5HsEtW,72,0.00559,0.467,200693,0.672,0.243,10,0.607,-7.371,0,0.377,163.1,4,0.0648
275,Mustard,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),4l7oD6415mxY0uSppVUUjX,72,0.218,0.857,263127,0.676,0.0,1,0.0592,-5.359,1,0.192,103.998,4,0.339
276,Wallows,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,71,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64
277,Tekno,DON'T JEALOUS ME,1yvFoBp2Bq1ilD0518ZpQx,64,0.0184,0.932,155990,0.775,0.0157,7,0.318,-5.345,0,0.115,119.976,4,0.584
278,Burna Boy,JA ARA E,6pdip6qgVJOI5JxqgbAlu6,65,0.042,0.79,190109,0.693,0.0267,0,0.079,-5.767,1,0.0605,91.991,4,0.855
279,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),7wTA0NKIm6T7nP2kaymU2a,71,0.0858,0.825,382307,0.672,0.0,0,0.123,-7.108,1,0.418,147.01,4,0.246
280,Lady Antebellum,What If I Never Get Over You,1kqVSbwdlNKsPGv0aehcAZ,71,0.016,0.58,206230,0.725,0.0,0,0.107,-5.124,1,0.0273,93.014,4,0.369
281,Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,6woeVu3fVMflqen1t4N6pg,0,0.0706,0.89,114133,0.513,0.0,1,0.102,-5.996,1,0.154,136.02,4,0.61
282,Salatiel,WATER,5vIiGOCqhPwnQDZhWhewGU,64,0.0984,0.804,152564,0.823,3.78e-06,0,0.246,-3.667,0,0.0745,124.062,4,0.489
283,Thomas Rhett,Beer Can’t Fix,7idmHTAQQPUFqdjXkoooXD,70,0.0317,0.711,209733,0.774,0.0,7,0.124,-4.068,1,0.0308,111.016,4,0.939
284,Tory Lanez,Forever,0oVxGuRMnawFgA8aduocfc,70,0.000159,0.805,172245,0.776,0.0,1,0.0502,-6.006,1,0.139,146.997,4,0.172
285,Khalid,My Bad,1DUSuNhF8P5vUGNPpQiZa5,74,0.543,0.645,166101,0.568,0.266,5,0.257,-9.127,0,0.0823,84.999,4,0.391
286,J Balvin,UN PESO,7hynhxDoDpgMIV12JuVtNa,79,0.125,0.627,277107,0.675,0.0,5,0.0784,-7.125,0,0.213,79.31,4,0.961
287,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",6ucmgsair6pvRYfwgvI6e0,65,0.00956,0.238,277030,0.435,0.0,5,0.0981,-8.096,1,0.0497,78.797,4,0.0447
288,Ariana Grande,MONOPOLY (with Victoria Monét),6tsOcBnaKgzK22yEiqRh8P,75,0.704,0.892,158587,0.507,3.14e-05,0,0.109,-8.282,1,0.378,143.96,4,0.695
289,Tim McGraw,Thought About You,1s3ADRSddQ3Ca1GR0rsI8W,69,0.24,0.563,225694,0.745,4.96e-05,2,0.11,-4.753,1,0.0288,121.015,4,0.28
290,Tiwa Savage,KEYS TO THE KINGDOM,3KZK9MF3bAixN5UWOHVTbf,63,0.0057,0.731,198953,0.674,2.54e-05,2,0.109,-6.704,1,0.0801,90.022,4,0.73
291,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",4EnEGf9JzAJhF1XNY9DJcD,71,0.0738,0.882,256967,0.775,0.0,10,0.701,-4.986,1,0.334,98.023,4,0.805
292,Ariana Grande,bloodline,2hloaUoRonYssMuqLCBLTX,74,0.0815,0.758,216893,0.665,0.000157,2,0.216,-5.188,0,0.0774,151.976,4,0.643
293,Cuco,Bossa No Sé (feat. Jean Carter),3SFnloABPd4n3d2B2KU2Zd,71,0.512,0.826,201264,0.677,0.0,4,0.115,-5.401,1,0.0461,134.118,4,0.433
294,"Tyler, The Creator",PUPPET,0wEC0GNF74lAqrEFZJMl1m,71,0.00235,0.508,179013,0.557,0.0134,8,0.588,-8.967,0,0.0478,77.572,4,0.199
295,Lizzo,Boys,1ITsmuChPVC05ogvorAyVu,72,0.00317,0.891,172630,0.587,0.000154,6,0.0487,-4.281,0,0.115,120.029,4,0.753
296,Dreamville,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",7wxDKfgFtRTbupcG4xDhtj,70,0.39,0.509,275987,0.703,0.0,1,0.269,-6.097,1,0.512,174.259,4,0.301
297,Kane Brown,Like a Rodeo,6RZmbKPtcieEcQJMcOEXZU,67,0.704,0.67,201730,0.661,0.0,3,0.217,-6.798,0,0.0466,119.985,4,0.425
298,Machine Gun Kelly,Glass House (feat. Naomi Wild),0YP8kt3sAYTj6eEyesreQH,72,0.0174,0.68,201740,0.586,3.19e-06,1,0.128,-7.01,0,0.0567,149.968,4,0.196
299,YBN Cordae,Have Mercy,6fIMvZ2JA9kuQG8IuDgWMM,71,0.0309,0.772,189400,0.385,0.0,0,0.647,-8.037,0,0.324,137.962,4,0.362
